time,magnitude,longitude,latitude,depth_km,id,is_synthetic,sample_weight,method,log_energy,datetime,year,rupture_length_km,rupture_width_km,rupture_area_km2,segment_id,avg_slip_m,strike,dip,rake,cv_fold,mag_range
2012-08-17 17:12:26,2.3,28.872,39.6195,3.9,EQ_008910,0,1.0,real,8.25,2012-08-17 17:12:26,2012,,,,,,,,,3,
2012-08-16 03:23:31,2.7,27.4272,40.364,5.0,EQ_008911,0,1.0,real,8.850000000000001,2012-08-16 03:23:31,2012,,,,,,,,,3,
2012-08-16 19:22:54,2.4,30.5352,41.0532,5.0,EQ_008912,0,1.0,real,8.399999999999999,2012-08-16 19:22:54,2012,,,,,,,,,3,
2012-08-16 19:34:57,2.3,30.1877,39.7812,6.1,EQ_008913,0,1.0,real,8.25,2012-08-16 19:34:57,2012,,,,,,,,,3,
2012-08-16 22:53:22,2.2,29.2918,40.7133,6.6,EQ_008914,0,1.0,real,8.1,2012-08-16 22:53:22,2012,,,,,,,,,3,
2012-08-15 01:34:47,2.5,27.4662,40.7173,7.8,EQ_008915,0,1.0,real,8.55,2012-08-15 01:34:47,2012,,,,,,,,,3,
2012-08-15 12:30:01,2.0,30.7727,39.7143,7.3,EQ_008916,0,1.0,real,7.8,2012-08-15 12:30:01,2012,,,,,,,,,3,
2012-08-14 14:25:32,2.0,30.0522,39.8838,4.6,EQ_008917,0,1.0,real,7.8,2012-08-14 14:25:32,2012,,,,,,,,,3,
2012-08-14 18:33:15,2.0,26.2698,40.4408,10.6,EQ_008918,0,1.0,real,7.8,2012-08-14 18:33:15,2012,,,,,,,,,3,
2012-08-13 03:14:34,2.4,27.0373,40.3267,8.3,EQ_008919,0,1.0,real,8.399999999999999,2012-08-13 03:14:34,2012,,,,,,,,,3,
2012-08-13 13:05:05,2.0,29.5198,39.7937,22.9,EQ_008920,0,1.0,real,7.8,2012-08-13 13:05:05,2012,,,,,,,,,3,
2012-08-13 18:03:52,2.3,29.403,40.6557,3.7,EQ_008921,0,1.0,real,8.25,2012-08-13 18:03:52,2012,,,,,,,,,3,
2012-08-12 14:32:41,2.2,28.8985,39.6358,7.4,EQ_008922,0,1.0,real,8.1,2012-08-12 14:32:41,2012,,,,,,,,,3,
2012-08-11 10:49:28,2.0,29.5508,39.6667,21.0,EQ_008923,0,1.0,real,7.8,2012-08-11 10:49:28,2012,,,,,,,,,3,
2012-08-11 12:11:05,2.3,29.4962,39.6163,5.4,EQ_008924,0,1.0,real,8.25,2012-08-11 12:11:05,2012,,,,,,,,,3,
2012-08-11 16:12:47,2.7,27.4798,40.7052,11.2,EQ_008925,0,1.0,real,8.850000000000001,2012-08-11 16:12:47,2012,,,,,,,,,3,
2012-08-10 19:54:37,2.5,30.1043,39.8028,8.5,EQ_008926,0,1.0,real,8.55,2012-08-10 19:54:37,2012,,,,,,,,,3,
2012-08-09 08:03:56,2.2,29.2023,40.7215,11.6,EQ_008927,0,1.0,real,8.1,2012-08-09 08:03:56,2012,,,,,,,,,3,
2012-08-09 18:42:10,2.2,27.9268,40.9042,24.3,EQ_008928,0,1.0,real,8.1,2012-08-09 18:42:10,2012,,,,,,,,,3,
2012-08-09 21:34:20,2.2,27.926,40.891,21.8,EQ_008929,0,1.0,real,8.1,2012-08-09 21:34:20,2012,,,,,,,,,3,
2012-08-08 16:02:29,3.5,28.6323,40.441,8.3,EQ_008930,0,1.0,real,10.05,2012-08-08 16:02:29,2012,,,,,,,,,3,"(3.0, 4.0]"
2012-08-07 04:10:41,2.5,30.6713,39.7582,5.0,EQ_008931,0,1.0,real,8.55,2012-08-07 04:10:41,2012,,,,,,,,,3,
2012-08-07 21:01:12,2.8,25.6788,40.5698,5.5,EQ_008932,0,1.0,real,9.0,2012-08-07 21:01:12,2012,,,,,,,,,3,
2012-08-06 19:58:38,2.3,30.1902,39.7755,7.9,EQ_008933,0,1.0,real,8.25,2012-08-06 19:58:38,2012,,,,,,,,,3,
2012-08-05 02:24:03,2.5,27.7222,40.621,5.4,EQ_008934,0,1.0,real,8.55,2012-08-05 02:24:03,2012,,,,,,,,,3,
2012-08-05 10:36:25,2.1,29.3558,39.6323,17.9,EQ_008935,0,1.0,real,7.95,2012-08-05 10:36:25,2012,,,,,,,,,3,
2012-08-05 16:41:26,2.8,27.4633,40.7262,10.5,EQ_008936,0,1.0,real,9.0,2012-08-05 16:41:26,2012,,,,,,,,,3,
2012-08-04 10:59:49,2.0,29.5637,39.6345,8.7,EQ_008937,0,1.0,real,7.8,2012-08-04 10:59:49,2012,,,,,,,,,3,
2012-08-04 15:14:39,2.0,30.6143,40.9727,13.9,EQ_008938,0,1.0,real,7.8,2012-08-04 15:14:39,2012,,,,,,,,,3,
2012-08-03 17:54:08,2.9,29.1883,40.6357,5.4,EQ_008939,0,1.0,real,9.15,2012-08-03 17:54:08,2012,,,,,,,,,3,
2012-08-02 12:52:41,2.2,30.7413,39.6578,7.7,EQ_008940,0,1.0,real,8.1,2012-08-02 12:52:41,2012,,,,,,,,,3,
2012-08-02 20:55:44,2.7,29.0308,40.5765,7.3,EQ_008941,0,1.0,real,8.850000000000001,2012-08-02 20:55:44,2012,,,,,,,,,3,
2012-08-01 08:59:42,2.1,27.8315,39.9803,7.2,EQ_008942,0,1.0,real,7.95,2012-08-01 08:59:42,2012,,,,,,,,,3,
2012-08-01 12:20:02,2.1,26.4933,40.6092,5.0,EQ_008943,0,1.0,real,7.95,2012-08-01 12:20:02,2012,,,,,,,,,3,
2012-07-31 11:46:39,2.0,29.5383,39.6542,13.1,EQ_008944,0,1.0,real,7.8,2012-07-31 11:46:39,2012,,,,,,,,,3,
2012-07-30 05:29:50,2.3,27.9287,40.827,11.6,EQ_008945,0,1.0,real,8.25,2012-07-30 05:29:50,2012,,,,,,,,,3,
2012-07-29 13:55:40,2.0,29.4143,40.6618,4.5,EQ_008946,0,1.0,real,7.8,2012-07-29 13:55:40,2012,,,,,,,,,3,
2012-07-28 00:10:23,3.1,28.3008,40.1603,4.8,EQ_008947,0,1.0,real,9.45,2012-07-28 00:10:23,2012,,,,,,,,,3,"(3.0, 4.0]"
2012-07-28 08:11:50,2.4,28.2885,40.1713,18.2,EQ_008948,0,1.0,real,8.399999999999999,2012-07-28 08:11:50,2012,,,,,,,,,3,
2012-07-28 12:57:53,2.0,27.221,39.646,5.0,EQ_008949,0,1.0,real,7.8,2012-07-28 12:57:53,2012,,,,,,,,,3,
2012-07-28 16:59:49,2.0,30.3438,40.7797,17.0,EQ_008950,0,1.0,real,7.8,2012-07-28 16:59:49,2012,,,,,,,,,3,
2012-07-28 19:43:55,2.6,30.199,39.7575,5.0,EQ_008951,0,1.0,real,8.7,2012-07-28 19:43:55,2012,,,,,,,,,3,
2012-07-27 11:31:30,2.0,29.4507,39.6532,8.9,EQ_008952,0,1.0,real,7.8,2012-07-27 11:31:30,2012,,,,,,,,,3,
2012-07-27 11:36:05,2.1,29.4777,39.6437,15.4,EQ_008953,0,1.0,real,7.95,2012-07-27 11:36:05,2012,,,,,,,,,3,
2012-07-26 00:28:28,4.6,26.1942,40.4317,14.5,EQ_008954,0,1.0,real,11.7,2012-07-26 00:28:28,2012,,,,,,,,,3,"(4.0, 5.0]"
2012-07-26 03:19:52,2.3,28.5483,39.6057,5.3,EQ_008955,0,1.0,real,8.25,2012-07-26 03:19:52,2012,,,,,,,,,3,
2012-07-26 04:57:25,2.4,28.5547,39.617,5.4,EQ_008956,0,1.0,real,8.399999999999999,2012-07-26 04:57:25,2012,,,,,,,,,3,
2012-07-26 14:55:18,2.3,30.0323,39.8737,10.2,EQ_008957,0,1.0,real,8.25,2012-07-26 14:55:18,2012,,,,,,,,,3,
2012-07-25 03:08:24,2.1,28.1377,40.0442,5.4,EQ_008958,0,1.0,real,7.95,2012-07-25 03:08:24,2012,,,,,,,,,3,
2012-07-23 12:19:38,2.2,29.4582,39.6182,11.1,EQ_008959,0,1.0,real,8.1,2012-07-23 12:19:38,2012,,,,,,,,,3,
2012-07-23 14:13:30,2.0,29.4252,39.6518,12.8,EQ_008960,0,1.0,real,7.8,2012-07-23 14:13:30,2012,,,,,,,,,3,
2012-07-23 17:00:16,2.5,29.3202,39.6287,19.5,EQ_008961,0,1.0,real,8.55,2012-07-23 17:00:16,2012,,,,,,,,,3,
2012-07-22 11:35:03,2.2,29.4637,39.6407,7.9,EQ_008962,0,1.0,real,8.1,2012-07-22 11:35:03,2012,,,,,,,,,3,
2012-07-21 06:56:19,2.9,27.4158,40.3027,8.5,EQ_008963,0,1.0,real,9.15,2012-07-21 06:56:19,2012,,,,,,,,,3,
2012-07-21 09:57:43,2.4,29.4438,39.6858,7.9,EQ_008964,0,1.0,real,8.399999999999999,2012-07-21 09:57:43,2012,,,,,,,,,3,
2012-07-21 12:01:20,2.9,29.245,40.714,5.3,EQ_008965,0,1.0,real,9.15,2012-07-21 12:01:20,2012,,,,,,,,,3,
2012-07-21 12:29:15,2.5,29.526,39.6272,14.3,EQ_008966,0,1.0,real,8.55,2012-07-21 12:29:15,2012,,,,,,,,,3,
2012-07-20 15:34:39,2.3,30.052,39.886,8.5,EQ_008967,0,1.0,real,8.25,2012-07-20 15:34:39,2012,,,,,,,,,3,
2012-07-19 11:29:00,2.5,29.422,39.6323,4.3,EQ_008968,0,1.0,real,8.55,2012-07-19 11:29:00,2012,,,,,,,,,3,
2012-07-19 11:48:54,2.3,29.54,39.666,5.0,EQ_008969,0,1.0,real,8.25,2012-07-19 11:48:54,2012,,,,,,,,,3,
2012-07-19 13:41:47,2.3,29.4153,40.6563,6.7,EQ_008970,0,1.0,real,8.25,2012-07-19 13:41:47,2012,,,,,,,,,3,
2012-07-19 15:46:04,2.2,29.9625,39.9058,12.8,EQ_008971,0,1.0,real,8.1,2012-07-19 15:46:04,2012,,,,,,,,,3,
2012-07-19 19:11:02,2.6,28.7638,39.9442,8.5,EQ_008972,0,1.0,real,8.7,2012-07-19 19:11:02,2012,,,,,,,,,3,
2012-07-19 19:36:38,2.4,30.1137,40.01,7.2,EQ_008973,0,1.0,real,8.399999999999999,2012-07-19 19:36:38,2012,,,,,,,,,3,
2012-07-17 09:49:04,2.1,29.4375,39.6522,14.3,EQ_008974,0,1.0,real,7.95,2012-07-17 09:49:04,2012,,,,,,,,,3,
2012-07-16 10:41:59,2.3,30.7797,40.7975,10.1,EQ_008975,0,1.0,real,8.25,2012-07-16 10:41:59,2012,,,,,,,,,3,
2012-07-16 11:38:52,2.0,29.5562,39.6507,10.1,EQ_008976,0,1.0,real,7.8,2012-07-16 11:38:52,2012,,,,,,,,,3,
2012-07-15 02:05:37,2.5,27.9152,40.8628,12.7,EQ_008977,0,1.0,real,8.55,2012-07-15 02:05:37,2012,,,,,,,,,3,
2012-07-15 08:18:07,2.7,27.0028,40.3148,5.7,EQ_008978,0,1.0,real,8.850000000000001,2012-07-15 08:18:07,2012,,,,,,,,,3,
2012-07-15 10:00:33,2.0,29.5373,39.6175,19.2,EQ_008979,0,1.0,real,7.8,2012-07-15 10:00:33,2012,,,,,,,,,3,
2012-07-15 10:52:26,2.1,29.517,39.6303,15.8,EQ_008980,0,1.0,real,7.95,2012-07-15 10:52:26,2012,,,,,,,,,3,
2012-07-15 14:40:16,2.1,30.058,39.7043,14.2,EQ_008981,0,1.0,real,7.95,2012-07-15 14:40:16,2012,,,,,,,,,3,
2012-07-15 17:33:28,2.6,29.0998,40.646,7.0,EQ_008982,0,1.0,real,8.7,2012-07-15 17:33:28,2012,,,,,,,,,3,
2012-07-14 17:05:53,2.4,30.6925,41.0532,7.0,EQ_008983,0,1.0,real,8.399999999999999,2012-07-14 17:05:53,2012,,,,,,,,,3,
2012-07-14 17:12:26,2.3,28.0685,40.0313,11.1,EQ_008984,0,1.0,real,8.25,2012-07-14 17:12:26,2012,,,,,,,,,3,
2012-07-13 10:41:33,2.3,26.5522,40.663,9.8,EQ_008985,0,1.0,real,8.25,2012-07-13 10:41:33,2012,,,,,,,,,3,
2012-07-13 11:54:15,2.4,30.7382,39.6952,3.1,EQ_008986,0,1.0,real,8.399999999999999,2012-07-13 11:54:15,2012,,,,,,,,,3,
2012-07-13 16:48:14,2.7,29.404,40.6725,6.2,EQ_008987,0,1.0,real,8.850000000000001,2012-07-13 16:48:14,2012,,,,,,,,,3,
2012-07-12 03:40:46,2.0,29.2835,39.6007,5.7,EQ_008988,0,1.0,real,7.8,2012-07-12 03:40:46,2012,,,,,,,,,3,
2012-07-12 11:42:09,2.1,30.2125,39.7682,7.7,EQ_008989,0,1.0,real,7.95,2012-07-12 11:42:09,2012,,,,,,,,,3,
2012-07-11 21:45:17,2.4,28.3577,40.8528,13.5,EQ_008990,0,1.0,real,8.399999999999999,2012-07-11 21:45:17,2012,,,,,,,,,3,
2012-07-10 02:22:10,2.0,27.9957,40.8183,7.9,EQ_008991,0,1.0,real,7.8,2012-07-10 02:22:10,2012,,,,,,,,,3,
2012-07-10 02:30:36,2.0,27.997,40.814,11.4,EQ_008992,0,1.0,real,7.8,2012-07-10 02:30:36,2012,,,,,,,,,3,
2012-07-10 11:28:15,2.0,29.4677,39.632,6.7,EQ_008993,0,1.0,real,7.8,2012-07-10 11:28:15,2012,,,,,,,,,3,
2012-07-10 12:13:42,2.6,30.0228,40.4755,5.0,EQ_008994,0,1.0,real,8.7,2012-07-10 12:13:42,2012,,,,,,,,,3,
2012-07-10 12:23:49,2.2,29.5093,39.644,18.3,EQ_008995,0,1.0,real,8.1,2012-07-10 12:23:49,2012,,,,,,,,,3,
2012-07-10 15:36:49,2.1,28.872,39.631,9.5,EQ_008996,0,1.0,real,7.95,2012-07-10 15:36:49,2012,,,,,,,,,3,
2012-07-10 18:07:10,2.3,26.8472,41.8935,5.0,EQ_008997,0,1.0,real,8.25,2012-07-10 18:07:10,2012,,,,,,,,,3,
2012-07-10 19:03:22,2.3,30.3185,40.5977,10.8,EQ_008998,0,1.0,real,8.25,2012-07-10 19:03:22,2012,,,,,,,,,3,
2012-07-09 11:56:18,2.1,29.5682,39.6507,10.3,EQ_008999,0,1.0,real,7.95,2012-07-09 11:56:18,2012,,,,,,,,,3,
2012-07-09 12:03:37,2.2,28.9907,39.697,20.0,EQ_009000,0,1.0,real,8.1,2012-07-09 12:03:37,2012,,,,,,,,,3,
2012-07-09 12:13:20,2.3,28.7278,39.9337,7.0,EQ_009001,0,1.0,real,8.25,2012-07-09 12:13:20,2012,,,,,,,,,3,
2012-07-09 12:16:25,2.0,26.559,40.614,10.6,EQ_009002,0,1.0,real,7.8,2012-07-09 12:16:25,2012,,,,,,,,,3,
2012-07-09 14:13:14,2.2,30.102,39.8148,5.1,EQ_009003,0,1.0,real,8.1,2012-07-09 14:13:14,2012,,,,,,,,,3,
2012-07-07 05:35:31,2.2,27.4167,40.5628,8.2,EQ_009004,0,1.0,real,8.1,2012-07-07 05:35:31,2012,,,,,,,,,3,
2012-07-07 09:50:32,2.6,27.748,39.8993,11.8,EQ_009005,0,1.0,real,8.7,2012-07-07 09:50:32,2012,,,,,,,,,3,
2012-07-07 09:56:03,2.3,30.2962,40.7582,5.3,EQ_009006,0,1.0,real,8.25,2012-07-07 09:56:03,2012,,,,,,,,,3,
2012-07-07 10:07:45,4.0,30.409,40.8123,3.5,EQ_009007,0,1.0,real,10.8,2012-07-07 10:07:45,2012,,,,,,,,,3,"(3.0, 4.0]"
2012-07-07 10:11:08,2.1,30.2798,40.7482,5.7,EQ_009008,0,1.0,real,7.95,2012-07-07 10:11:08,2012,,,,,,,,,3,
2012-07-07 10:12:06,2.1,30.3883,40.8065,5.7,EQ_009009,0,1.0,real,7.95,2012-07-07 10:12:06,2012,,,,,,,,,3,
2012-07-07 10:14:25,2.5,30.3898,40.7908,5.3,EQ_009010,0,1.0,real,8.55,2012-07-07 10:14:25,2012,,,,,,,,,3,
2012-07-07 10:24:32,2.6,30.4348,40.8368,6.7,EQ_009011,0,1.0,real,8.7,2012-07-07 10:24:32,2012,,,,,,,,,3,
2012-07-07 11:43:33,2.3,29.5363,39.6237,7.0,EQ_009012,0,1.0,real,8.25,2012-07-07 11:43:33,2012,,,,,,,,,3,
2012-07-07 12:20:12,2.2,30.3942,40.784,5.8,EQ_009013,0,1.0,real,8.1,2012-07-07 12:20:12,2012,,,,,,,,,3,
2012-07-06 04:34:10,2.4,30.426,39.821,7.3,EQ_009014,0,1.0,real,8.399999999999999,2012-07-06 04:34:10,2012,,,,,,,,,3,
2012-07-06 04:41:52,2.0,30.4703,39.7717,5.0,EQ_009015,0,1.0,real,7.8,2012-07-06 04:41:52,2012,,,,,,,,,3,
2012-07-06 11:01:16,2.2,29.4282,39.6602,5.0,EQ_009016,0,1.0,real,8.1,2012-07-06 11:01:16,2012,,,,,,,,,3,
2012-07-06 11:02:43,2.0,26.5525,40.6592,4.0,EQ_009017,0,1.0,real,7.8,2012-07-06 11:02:43,2012,,,,,,,,,3,
2012-07-06 12:00:47,2.0,30.8483,39.8582,12.1,EQ_009018,0,1.0,real,7.8,2012-07-06 12:00:47,2012,,,,,,,,,3,
2012-07-06 12:24:55,2.4,29.4235,39.6722,7.5,EQ_009019,0,1.0,real,8.399999999999999,2012-07-06 12:24:55,2012,,,,,,,,,3,
2012-07-06 12:53:09,2.6,27.0128,40.2617,5.7,EQ_009020,0,1.0,real,8.7,2012-07-06 12:53:09,2012,,,,,,,,,3,
2012-07-05 09:57:29,2.3,25.9577,40.4467,16.4,EQ_009021,0,1.0,real,8.25,2012-07-05 09:57:29,2012,,,,,,,,,3,
2012-07-05 10:39:41,2.2,29.511,39.6252,15.7,EQ_009022,0,1.0,real,8.1,2012-07-05 10:39:41,2012,,,,,,,,,3,
2012-07-05 12:15:08,2.1,29.4728,39.6573,5.0,EQ_009023,0,1.0,real,7.95,2012-07-05 12:15:08,2012,,,,,,,,,3,
2012-07-05 12:23:28,2.0,28.79,40.8332,10.8,EQ_009024,0,1.0,real,7.8,2012-07-05 12:23:28,2012,,,,,,,,,3,
2012-07-05 16:57:37,2.4,29.1812,41.085,22.3,EQ_009025,0,1.0,real,8.399999999999999,2012-07-05 16:57:37,2012,,,,,,,,,3,
2012-07-05 23:06:11,2.3,26.0608,40.386,11.4,EQ_009026,0,1.0,real,8.25,2012-07-05 23:06:11,2012,,,,,,,,,3,
2012-07-04 07:29:53,2.7,27.0228,40.2802,5.3,EQ_009027,0,1.0,real,8.850000000000001,2012-07-04 07:29:53,2012,,,,,,,,,3,
2012-07-04 10:13:30,2.1,30.2228,39.7515,4.6,EQ_009028,0,1.0,real,7.95,2012-07-04 10:13:30,2012,,,,,,,,,3,
2012-07-04 11:45:28,4.4,27.845,39.9518,9.0,EQ_009029,0,1.0,real,11.4,2012-07-04 11:45:28,2012,,,,,,,,,3,"(4.0, 5.0]"
2012-07-04 12:21:06,2.1,28.74,39.9537,13.5,EQ_009030,0,1.0,real,7.95,2012-07-04 12:21:06,2012,,,,,,,,,3,
2012-07-04 15:09:50,2.5,26.6977,40.0875,7.7,EQ_009031,0,1.0,real,8.55,2012-07-04 15:09:50,2012,,,,,,,,,3,
2012-07-03 00:38:12,2.6,26.09,39.6237,5.8,EQ_009032,0,1.0,real,8.7,2012-07-03 00:38:12,2012,,,,,,,,,3,
2012-07-03 12:29:32,2.4,29.5597,39.6028,8.5,EQ_009033,0,1.0,real,8.399999999999999,2012-07-03 12:29:32,2012,,,,,,,,,3,
2012-07-03 18:20:08,2.2,30.3143,40.4565,9.9,EQ_009034,0,1.0,real,8.1,2012-07-03 18:20:08,2012,,,,,,,,,3,
2012-07-03 19:59:14,3.1,25.6113,40.2657,4.7,EQ_009035,0,1.0,real,9.45,2012-07-03 19:59:14,2012,,,,,,,,,3,"(3.0, 4.0]"
2012-07-02 05:10:12,2.2,29.122,40.7843,10.4,EQ_009036,0,1.0,real,8.1,2012-07-02 05:10:12,2012,,,,,,,,,3,
2012-07-02 05:15:21,2.7,29.1222,40.7787,8.6,EQ_009037,0,1.0,real,8.850000000000001,2012-07-02 05:15:21,2012,,,,,,,,,3,
2012-07-02 12:42:21,2.7,29.4458,39.6602,8.1,EQ_009038,0,1.0,real,8.850000000000001,2012-07-02 12:42:21,2012,,,,,,,,,3,
2012-07-01 09:06:30,2.4,30.7013,40.7747,5.0,EQ_009039,0,1.0,real,8.399999999999999,2012-07-01 09:06:30,2012,,,,,,,,,3,
2012-06-30 12:55:32,2.3,29.4632,39.6202,7.7,EQ_009040,0,1.0,real,8.25,2012-06-30 12:55:32,2012,,,,,,,,,3,
2012-06-30 18:42:56,2.2,30.3793,40.9078,8.5,EQ_009041,0,1.0,real,8.1,2012-06-30 18:42:56,2012,,,,,,,,,3,
2012-06-30 18:51:34,2.0,30.192,39.7158,11.1,EQ_009042,0,1.0,real,7.8,2012-06-30 18:51:34,2012,,,,,,,,,3,
2012-06-29 01:23:27,2.5,27.9165,40.8,8.5,EQ_009043,0,1.0,real,8.55,2012-06-29 01:23:27,2012,,,,,,,,,3,
2012-06-29 01:41:01,2.1,27.4367,40.3857,7.2,EQ_009044,0,1.0,real,7.95,2012-06-29 01:41:01,2012,,,,,,,,,3,
2012-06-29 02:39:10,2.2,27.7655,40.3842,13.2,EQ_009045,0,1.0,real,8.1,2012-06-29 02:39:10,2012,,,,,,,,,3,
2012-06-29 09:29:21,2.5,26.8718,40.429,5.7,EQ_009046,0,1.0,real,8.55,2012-06-29 09:29:21,2012,,,,,,,,,3,
2012-06-29 14:43:31,2.0,30.06,39.601,14.0,EQ_009047,0,1.0,real,7.8,2012-06-29 14:43:31,2012,,,,,,,,,3,
2012-06-29 17:44:17,2.3,29.9587,39.864,5.2,EQ_009048,0,1.0,real,8.25,2012-06-29 17:44:17,2012,,,,,,,,,3,
2012-06-28 02:18:36,2.7,27.9458,40.8352,15.0,EQ_009049,0,1.0,real,8.850000000000001,2012-06-28 02:18:36,2012,,,,,,,,,3,
2012-06-28 02:26:03,2.8,27.8787,40.8238,8.9,EQ_009050,0,1.0,real,9.0,2012-06-28 02:26:03,2012,,,,,,,,,3,
2012-06-28 03:05:48,2.5,27.8933,40.8067,16.0,EQ_009051,0,1.0,real,8.55,2012-06-28 03:05:48,2012,,,,,,,,,3,
2012-06-28 03:59:57,2.3,27.9188,40.7933,14.9,EQ_009052,0,1.0,real,8.25,2012-06-28 03:59:57,2012,,,,,,,,,3,
2012-06-28 09:24:30,2.6,27.5032,40.3815,19.7,EQ_009053,0,1.0,real,8.7,2012-06-28 09:24:30,2012,,,,,,,,,3,
2012-06-28 17:30:06,2.5,27.481,40.8202,17.6,EQ_009054,0,1.0,real,8.55,2012-06-28 17:30:06,2012,,,,,,,,,3,
2012-06-28 20:46:06,2.4,30.1192,40.4823,10.3,EQ_009055,0,1.0,real,8.399999999999999,2012-06-28 20:46:06,2012,,,,,,,,,3,
2012-06-28 21:51:04,2.3,26.467,39.6037,9.7,EQ_009056,0,1.0,real,8.25,2012-06-28 21:51:04,2012,,,,,,,,,3,
2012-06-28 21:53:33,2.2,26.4572,39.6023,12.9,EQ_009057,0,1.0,real,8.1,2012-06-28 21:53:33,2012,,,,,,,,,3,
2012-06-27 12:53:30,2.6,30.831,39.7388,9.4,EQ_009058,0,1.0,real,8.7,2012-06-27 12:53:30,2012,,,,,,,,,3,
2012-06-27 17:37:57,2.3,30.3542,40.512,13.0,EQ_009059,0,1.0,real,8.25,2012-06-27 17:37:57,2012,,,,,,,,,3,
2012-06-27 22:22:13,2.6,27.8977,40.8242,7.0,EQ_009060,0,1.0,real,8.7,2012-06-27 22:22:13,2012,,,,,,,,,3,
2012-06-26 11:36:54,2.1,27.9695,39.6583,10.1,EQ_009061,0,1.0,real,7.95,2012-06-26 11:36:54,2012,,,,,,,,,3,
2012-06-26 12:35:30,2.1,28.7112,39.9575,13.1,EQ_009062,0,1.0,real,7.95,2012-06-26 12:35:30,2012,,,,,,,,,3,
2012-06-26 15:47:35,2.4,28.9045,39.621,5.0,EQ_009063,0,1.0,real,8.399999999999999,2012-06-26 15:47:35,2012,,,,,,,,,3,
2012-06-25 06:38:58,2.2,27.9315,40.8058,21.0,EQ_009064,0,1.0,real,8.1,2012-06-25 06:38:58,2012,,,,,,,,,3,
2012-06-25 06:47:27,2.4,29.9498,40.7422,7.7,EQ_009065,0,1.0,real,8.399999999999999,2012-06-25 06:47:27,2012,,,,,,,,,3,
2012-06-25 13:56:32,2.4,29.56,39.6097,7.5,EQ_009066,0,1.0,real,8.399999999999999,2012-06-25 13:56:32,2012,,,,,,,,,3,
2012-06-25 19:56:39,2.1,26.5113,40.15,15.3,EQ_009067,0,1.0,real,7.95,2012-06-25 19:56:39,2012,,,,,,,,,3,
2012-06-24 00:52:44,2.8,27.8622,40.0142,18.7,EQ_009068,0,1.0,real,9.0,2012-06-24 00:52:44,2012,,,,,,,,,3,
2012-06-24 13:52:17,3.4,27.8882,40.8075,20.6,EQ_009069,0,1.0,real,9.9,2012-06-24 13:52:17,2012,,,,,,,,,3,"(3.0, 4.0]"
2012-06-23 13:17:41,2.4,30.6497,39.6335,8.8,EQ_009070,0,1.0,real,8.399999999999999,2012-06-23 13:17:41,2012,,,,,,,,,3,
2012-06-23 13:25:50,2.4,29.922,39.6842,5.4,EQ_009071,0,1.0,real,8.399999999999999,2012-06-23 13:25:50,2012,,,,,,,,,3,
2012-06-23 17:32:24,2.1,30.3497,40.4678,10.2,EQ_009072,0,1.0,real,7.95,2012-06-23 17:32:24,2012,,,,,,,,,3,
2012-06-22 02:14:16,2.7,26.0488,39.6088,5.0,EQ_009073,0,1.0,real,8.850000000000001,2012-06-22 02:14:16,2012,,,,,,,,,3,
2012-06-22 04:57:53,2.9,30.7255,39.782,4.2,EQ_009074,0,1.0,real,9.15,2012-06-22 04:57:53,2012,,,,,,,,,3,
2012-06-22 05:52:40,2.3,27.8877,40.8195,22.9,EQ_009075,0,1.0,real,8.25,2012-06-22 05:52:40,2012,,,,,,,,,3,
2012-06-22 06:14:53,2.5,25.6348,40.296,4.4,EQ_009076,0,1.0,real,8.55,2012-06-22 06:14:53,2012,,,,,,,,,3,
2012-06-22 09:59:32,2.3,29.4397,39.6228,13.5,EQ_009077,0,1.0,real,8.25,2012-06-22 09:59:32,2012,,,,,,,,,3,
2012-06-22 10:23:50,2.4,26.9213,40.1508,8.8,EQ_009078,0,1.0,real,8.399999999999999,2012-06-22 10:23:50,2012,,,,,,,,,3,
2012-06-22 10:32:23,2.5,29.5073,39.6322,7.1,EQ_009079,0,1.0,real,8.55,2012-06-22 10:32:23,2012,,,,,,,,,3,
2012-06-22 11:51:04,2.4,29.448,39.626,9.1,EQ_009080,0,1.0,real,8.399999999999999,2012-06-22 11:51:04,2012,,,,,,,,,3,
2012-06-22 11:55:38,2.4,29.4702,39.6383,5.0,EQ_009081,0,1.0,real,8.399999999999999,2012-06-22 11:55:38,2012,,,,,,,,,3,
2012-06-22 12:00:51,2.0,29.431,39.6187,12.1,EQ_009082,0,1.0,real,7.8,2012-06-22 12:00:51,2012,,,,,,,,,3,
2012-06-22 12:28:49,2.4,29.4407,39.669,9.5,EQ_009083,0,1.0,real,8.399999999999999,2012-06-22 12:28:49,2012,,,,,,,,,3,
2012-06-22 13:24:04,2.4,28.7563,39.925,5.7,EQ_009084,0,1.0,real,8.399999999999999,2012-06-22 13:24:04,2012,,,,,,,,,3,
2012-06-22 19:07:26,2.1,30.3293,40.5962,14.0,EQ_009085,0,1.0,real,7.95,2012-06-22 19:07:26,2012,,,,,,,,,3,
2012-06-21 00:35:34,2.6,26.1055,39.7813,5.4,EQ_009086,0,1.0,real,8.7,2012-06-21 00:35:34,2012,,,,,,,,,3,
2012-06-21 00:38:02,2.5,26.0935,39.7695,2.8,EQ_009087,0,1.0,real,8.55,2012-06-21 00:38:02,2012,,,,,,,,,3,
